"ID товара","Визиты","Просмотры","Посетители","Конверсия (Заявка на кредит)","Конверсия (Звонок)"
"65426","8","348","8","0.0","0.0"
"66585","8","270","8","0.0","0.0"
"67174","9","610","8","0.0","0.0"
"68360","9","205","8","0.0","0.0"
"68499","9","357","8","0.0","0.0"
"69001","8","398","8","0.0","0.0"
"71508","8","334","8","0.0","0.0"
"71543","10","632","8","0.0","0.0"
"72488","8","344","8","0.0","0.0"
"72489","8","168","8","0.0","0.0"
"74356","8","312","8","0.0","0.0"
"82744","8","398","8","0.0","0.0"
"83576","8","329","8","0.0","0.0"
"87311","8","330","8","0.0","0.0"
"87828","8","827","8","0.0","0.0"
"88103","9","645","8","0.0","0.0"
"89982","8","293","8","0.0","0.0"
"90087","8","297","8","0.0","0.0"
"96913","9","251","8","0.0","0.0"
"99159","8","272","8","0.0","0.0"
"99571","8","140","8","0.0","0.0"
"100487","7","174","7","0.0","0.0"
"100495","7","188","7","0.0","0.0"
"100830","7","691","7","0.0","0.0"
"101886","8","273","7","0.0","0.0"
"102777","7","297","7","0.0","0.0"
"103826","7","302","7","0.0","0.0"
"103978","7","414","7","0.0","0.0"
"104032","7","701","7","0.0","0.0"
"104327","11","406","7","0.0","0.0"
"104680","8","187","7","0.0","0.0"
"104964","8","166","7","0.0","0.0"
"105333","7","316","7","0.0","0.0"
"105641","7","152","7","0.0","0.0"
"105973","7","275","7","0.0","0.0"
"106064","9","238","7","0.0","0.0"
"108197","7","223","7","0.0","0.0"
"108749","7","348","7","0.0","0.0"
"109794","7","657","7","0.0","0.0"
"109997","8","509","7","0.0","0.0"
"110319","7","357","7","0.0","0.0"
"111272","11","310","7","0.0","0.0"
"115572","7","317","7","0.0","0.0"
"115797","12","1440","7","0.0","0.0"
"119322","7","174","7","0.0","0.0"
"119514","7","325","7","0.0","0.0"
"120303","7","200","7","0.0","0.0"
"131214","7","67","7","0.0","0.0"
"131252","7","151","7","0.0","0.0"
"131651","7","328","7","0.0","0.0"
"131675","7","169","7","0.0","0.0"
"132013","7","364","7","0.0","0.0"
"132609","7","518","7","0.0","0.0"
"132628","7","181","7","0.0","0.0"
"132656","7","148","7","0.0","0.0"
"132871","7","321","7","0.0","0.0"
"132955","8","836","7","0.0","0.0"
"133707","7","73","7","0.0","0.0"
"133730","8","629","7","0.0","0.0"
"134089","9","121","7","0.0","0.0"
"134152","7","368","7","0.0","0.0"
"134573","7","493","7","0.0","0.0"
"140882","10","190","7","0.0","0.0"
"141504","12","349","7","0.0","0.0"
"141702","8","492","7","0.0","0.0"
"148529","9","1205","7","0.0","0.0"
"148587","7","115","7","0.0","0.0"
"148949","7","102","7","0.0","0.0"
"149335","17","441","7","0.0","0.0"
"149419","8","136","7","0.0","0.0"
"149421","7","247","7","0.0","0.0"
"149948","8","333","7","0.0","0.0"
"152028","8","236","7","0.0","0.0"
"160955","7","283","7","0.0","0.0"
"16297","8","317","7","0.0","0.0"
"163232","7","240","7","0.0","0.0"
"163444","8","41","7","0.0","0.0"
"171840","7","431","7","0.0","0.0"
"171927","7","369","7","0.0","0.0"
"172027","8","357","7","0.0","0.0"
"177608","7","201","7","0.0","0.0"
"177642","7","226","7","0.0","0.0"
"177702","7","365","7","0.0","0.0"
"177757","9","329","7","0.0","0.0"
"177758","9","501","7","0.0","0.0"
"177767","7","373","7","0.0","0.0"
"178205","7","242","7","0.0","0.0"
"178237","7","313","7","0.0","0.0"
"187801","7","172","7","0.0","0.0"
"194642","8","163","7","0.0","0.0"
"194879","7","173","7","0.0","0.0"
"198653","7","276","7","0.0","0.0"
"200186","9","180","7","0.0","0.0"
"200687","7","386","7","0.0","0.0"
"200774","7","190","7","0.0","0.0"
"200997","7","242","7","0.0","0.0"
"201010","8","184","7","0.0","0.0"
"201104","7","282","7","0.0","0.0"
"201695","7","56","7","0.0","0.0"
"203422","7","420","7","0.0","0.0"
"205301","7","202","7","0.0","0.0"
"205494","9","331","7","0.0","0.0"
"205578","7","352","7","0.0","0.0"
"207838","7","521","7","0.0","0.0"
"207977","11","334","7","0.0","0.0"
"209236","7","647","7","0.0","0.0"
"209280","7","297","7","0.0","0.0"
"214384","7","663","7","0.0","0.0"
"214411","7","114","7","0.0","0.0"
"214508","9","711","7","0.0","0.0"
"214575","10","371","7","0.0","0.0"
"216423","7","514","7","0.0","0.0"
"216441","10","198","7","0.0","0.0"
"216954","7","226","7","0.0","0.0"
"217061","7","453","7","0.0","0.0"
"217226","7","459","7","0.0","0.0"
"217646","7","477","7","0.0","0.0"
"217758","7","144","7","0.0","0.0"
"217768","7","377","7","0.0","0.0"
"217991","7","269","7","0.0","0.0"
"218150","9","384","7","0.0","0.0"
"218264","7","159","7","0.0","0.0"
"218367","7","149","7","0.0","0.0"
"218485","7","460","7","0.0","0.0"
"218664","7","162","7","0.0","0.0"
"218672","7","321","7","0.0","0.0"
"218995","7","145","7","0.0","0.0"
"226173","7","544","7","0.0","0.0"
"226465","7","493","7","0.0","0.0"
"226967","7","432","7","0.0","0.0"
"245819","7","837","7","0.0","0.0"
"246113","8","704","7","0.0","0.0"
"246451","8","252","7","0.0","0.0"
"246752","10","357","7","0.0","0.0"
"249041","7","222","7","0.0","0.0"
"249073","7","159","7","0.0","0.0"
"249163","8","245","7","0.0","0.0"
"252860","9","406","7","0.0","0.0"
"252929","7","237","7","0.0","0.0"
"252955","7","124","7","0.0","0.0"
"253100","8","741","7","0.0","0.0"
"253679","7","267","7","0.0","0.0"
"259584","8","320","7","0.0","0.0"
"259709","8","472","7","0.0","0.0"
"264165","8","349","7","0.0","0.0"
"267019","8","229","7","0.0","0.0"
"267092","8","210","7","0.0","0.0"
"267442","8","496","7","0.0","0.0"
"275893","8","537","7","0.0","0.0"
"276176","8","224","7","0.0","0.0"
"278621","8","200","7","0.0","0.0"
"278632","9","239","7","0.0","0.0"
"282422","7","596","7","0.0","0.0"
"292258","7","183","7","0.0","0.0"
"292287","8","274","7","0.0","0.0"
"292312","8","86","7","0.0","0.0"
"293397","7","282","7","0.0","0.0"
"293483","7","82","7","0.0","0.0"
"293643","7","272","7","0.0","0.0"
"293644","7","316","7","0.0","0.0"
"293656","7","164","7","0.0","0.0"
"297314","7","45","7","0.0","0.0"
"297627","8","395","7","0.0","0.0"
"297631","7","154","7","0.0","0.0"
"297649","7","387","7","0.0","0.0"
"297653","7","217","7","0.0","0.0"
"299505","7","142","7","0.0","0.0"
"299518","7","272","7","0.0","0.0"
"299729","7","50","7","0.0","0.0"
"320245","8","550","7","0.0","0.0"
"336262","7","235","7","0.0","0.0"
"336687","12","713","7","0.0","0.0"
"336881","7","139","7","0.0","0.0"
"336897","7","460","7","0.0","0.0"
"336952","7","426","7","0.0","0.0"
"336993","7","107","7","0.0","0.0"
"337004","7","227","7","0.0","0.0"
"337016","7","185","7","0.0","0.0"
"337029","7","241","7","0.0","0.0"
"337060","7","362","7","0.0","0.0"
"337091","9","400","7","0.0","0.0"
"337110","10","478","7","0.0","0.0"
"337290","8","171","7","0.0","0.0"
"337340","12","321","7","0.0","0.0"
"337378","7","266","7","0.0","0.0"
"337389","7","317","7","0.0","0.0"
"337427","7","171","7","0.0","0.0"
"337429","7","334","7","0.0","0.0"
"337450","7","612","7","0.0","0.0"
"337451","7","215","7","0.0","0.0"
"337459","7","456","7","0.0","0.0"
"337532","7","254","7","0.0","0.0"
"337545","7","147","7","0.0","0.0"
"337564","12","191","7","0.0","0.0"
"337619","7","213","7","0.0","0.0"
"337685","8","273","7","0.0","0.0"
"346366","9","224","7","0.0","0.0"
"346403","7","335","7","0.0","0.0"
"355807","7","198","7","0.0","0.0"
"355861","12","337","7","0.0","0.0"
"355937","7","357","7","0.0","0.0"
"356057","8","516","7","0.0","0.0"
"361607","7","279","7","0.0","0.0"
"361855","7","433","7","0.0","0.0"
"362416","7","175","7","0.0","0.0"
"372719","7","216","7","0.0","0.0"
"372774","9","282","7","0.0","0.0"
"390366","8","111","7","0.0","0.0"
"390719","7","344","7","0.0","0.0"
"398126","8","126","7","0.0","0.0"
"398189","7","292","7","0.0","0.0"
"398258","7","348","7","0.0","0.0"
"398365","9","245","7","0.0","0.0"
"398405","7","252","7","0.0","0.0"
"398651","8","233","7","0.0","0.0"
"403268","7","285","7","0.0","0.0"
"40564","11","219","7","0.0","0.0"
"408798","7","478","7","0.0","0.0"
"408874","7","427","7","0.0","0.0"
"408886","8","457","7","0.0","0.0"
"413044","7","252","7","0.0","0.0"
"413128","10","683","7","0.0","0.0"
"413358","7","221","7","0.0","0.0"
"413742","7","651","7","0.0","0.0"
"416770","7","345","7","0.0","0.0"
"416800","8","440","7","0.0","0.0"
"417156","7","486","7","0.0","0.0"
"428514","8","353","7","0.0","0.0"
"434168","8","431","7","0.0","0.0"
"434203","7","385","7","0.0","0.0"
"434233","7","346","7","0.0","0.0"
"434252","7","186","7","0.0","0.0"
"439832","7","288","7","0.0","0.0"
"439896","7","213","7","0.0","0.0"
"439988","7","669","7","0.0","0.0"
"440060","7","232","7","0.0","0.0"
"440401","9","464","7","0.0","0.0"
"443490","7","162","7","0.0","0.0"
"443619","8","443","7","0.0","0.0"
"445649","7","178","7","0.0","0.0"
"445725","8","142","7","0.0","0.0"
"451650","10","300","7","0.0","0.0"
"455226","7","402","7","0.0","0.0"
"455266","7","404","7","0.0","0.0"
"455294","7","383","7","0.0","0.0"
"455312","8","454","7","0.0","0.0"
"458349","10","387","7","0.0","0.0"
"458424","7","179","7","0.0","0.0"
"458599","7","222","7","0.0","0.0"
"458666","7","94","7","0.0","0.0"
"463930","7","160","7","0.0","0.0"
"463960","7","426","7","0.0","0.0"
"464418","7","195","7","0.0","0.0"
"464424","9","259","7","0.0","0.0"
"467845","7","394","7","0.0","0.0"
"467968","7","287","7","0.0","0.0"
"468015","13","790","7","0.0","0.0"
"469283","8","287","7","0.0","0.0"
"469431","9","98","7","0.0","0.0"
"469907","7","436","7","0.0","0.0"
"471252","7","295","7","0.0","0.0"
"474913","8","330","7","0.0","0.0"
"49493","9","336","7","0.0","0.0"
"50399","7","387","7","0.0","0.0"
"52042","7","104","7","0.0","0.0"
"55739","7","363","7","0.0","0.0"
"57162","8","587","7","0.0","0.0"
"59600","9","141","7","0.0","0.0"
"59603","7","307","7","0.0","0.0"
"63473","7","481","7","0.0","0.0"
"63789","7","141","7","0.0","0.0"
"63991","7","296","7","0.0","0.0"
"65617","8","701","7","0.0","0.0"
"66399","7","486","7","0.0","0.0"
"66643","8","432","7","0.0","0.0"
"68760","8","540","7","0.0","0.0"
"71445","7","250","7","0.0","0.0"
"72339","7","326","7","0.0","0.0"
"72502","8","185","7","0.0","0.0"
"74276","7","130","7","0.0","0.0"
"82973","7","226","7","0.0","0.0"
"83123","7","161","7","0.0","0.0"
"86249","7","456","7","0.0","0.0"
"86409","8","74","7","0.0","0.0"
"86935","14","142","7","0.0","0.0"
"89699","9","326","7","0.0","0.0"
"90078","9","179","7","0.0","0.0"
"93209","7","585","7","0.0","0.0"
"98929","9","346","7","0.0","0.0"
"99351","11","131","7","0.0","0.0"
"100961","6","219","6","0.0","0.0"
"102215","6","158","6","0.0","0.0"
"102450","6","279","6","0.0","0.0"
"102729","6","318","6","0.0","0.0"
"102875","6","180","6","0.0","0.0"
"104070","10","694","6","0.0","0.0"
"105211","6","251","6","0.0","0.0"
"105564","6","400","6","0.0","0.0"
"105697","7","299","6","0.0","0.0"
"106283","7","124","6","0.0","0.0"
"108436","8","389","6","0.0","0.0"
"108570","6","279","6","0.0","0.0"
"110142","7","247","6","0.0","0.0"
"110289","6","351","6","0.0","0.0"
"114039","7","236","6","0.0","0.0"
"115548","7","110","6","0.0","0.0"
"120024","6","328","6","0.0","0.0"
"120253","7","205","6","0.0","0.0"
"120268","9","327","6","0.0","0.0"
"120275","6","224","6","0.0","0.0"
"125218","7","115","6","0.0","0.0"
"125645","7","478","6","0.0","0.0"
"125689","7","80","6","0.0","0.0"
"130506","6","346","6","0.0","0.0"
"130537","6","401","6","0.0","0.0"
"130647","6","189","6","0.0","0.0"
"130910","6","327","6","0.0","0.0"
"131152","7","110","6","0.0","0.0"
"131544","6","214","6","0.0","0.0"
"131823","6","36","6","0.0","0.0"
"132306","6","177","6","0.0","0.0"
"132342","6","276","6","0.0","0.0"
"132362","6","251","6","0.0","0.0"
"132392","6","185","6","0.0","0.0"
"132394","6","503","6","0.0","0.0"
"132611","7","332","6","0.0","0.0"
"132621","6","202","6","0.0","0.0"
"132692","7","112","6","0.0","0.0"
"132936","6","413","6","0.0","0.0"
"132942","6","98","6","0.0","0.0"
"133319","6","331","6","0.0","0.0"
"134547","6","271","6","0.0","0.0"
"135286","6","418","6","0.0","0.0"
"135894","6","325","6","0.0","0.0"
"140329","6","42","6","0.0","0.0"
"140885","6","153","6","0.0","0.0"
"140900","6","776","6","0.0","0.0"
"141095","6","274","6","0.0","0.0"
"141120","7","197","6","0.0","0.0"
"141673","7","70","6","0.0","0.0"
"141705","6","293","6","0.0","0.0"
"141912","6","315","6","0.0","0.0"
"141955","6","313","6","0.0","0.0"
"142280","6","279","6","0.0","0.0"
"148249","6","24","6","0.0","0.0"
"148667","6","187","6","0.0","0.0"
"149201","6","149","6","0.0","0.0"
"149417","6","314","6","0.0","0.0"
"150137","6","56","6","0.0","0.0"
"150392","6","200","6","0.0","0.0"
"150635","6","130","6","0.0","0.0"
"152022","6","22","6","0.0","0.0"
"160911","6","49","6","0.0","0.0"
"16689","7","355","6","0.0","0.0"
"171941","6","127","6","0.0","0.0"
"176069","6","123","6","0.0","0.0"
"177699","6","347","6","0.0","0.0"
"177768","6","158","6","0.0","0.0"
"177874","6","290","6","0.0","0.0"
"178107","6","192","6","0.0","0.0"
"178271","7","133","6","0.0","0.0"
"181789","8","254","6","0.0","0.0"
"181800","6","511","6","0.0","0.0"
"187680","7","156","6","0.0","0.0"
"187795","6","264","6","0.0","0.0"
"187807","6","216","6","0.0","0.0"
"189178","7","522","6","0.0","0.0"
"191096","6","191","6","0.0","0.0"
"191336","6","121","6","0.0","0.0"
"194621","6","187","6","0.0","0.0"
"194647","6","202","6","0.0","0.0"
"194885","6","110","6","0.0","0.0"
"198570","11","626","6","0.0","0.0"
"198696","6","132","6","0.0","0.0"
"198756","6","422","6","0.0","0.0"
"200197","6","143","6","0.0","0.0"
"200776","7","137","6","0.0","0.0"
"201004","6","239","6","0.0","0.0"
"201088","6","260","6","0.0","0.0"
"201170","10","243","6","0.0","0.0"
"201222","6","151","6","0.0","0.0"
"201229","6","521","6","0.0","0.0"
"202070","6","106","6","0.0","0.0"
"203208","7","100","6","0.0","0.0"
"203212","6","124","6","0.0","0.0"
"203418","8","249","6","0.0","0.0"
"203427","8","257","6","0.0","0.0"
"203452","7","397","6","0.0","0.0"
"203476","6","174","6","0.0","0.0"
"203814","6","329","6","0.0","0.0"
"203856","8","454","6","0.0","0.0"
"203964","6","213","6","0.0","0.0"
"205296","8","298","6","0.0","0.0"
"205519","7","398","6","0.0","0.0"
"205616","8","160","6","0.0","0.0"
"205627","6","183","6","0.0","0.0"
"207619","9","385","6","0.0","0.0"
"207859","7","203","6","0.0","0.0"
"207892","7","360","6","0.0","0.0"
"208016","6","244","6","0.0","0.0"
"208333","7","124","6","0.0","0.0"
"209414","6","235","6","0.0","0.0"
"209518","6","258","6","0.0","0.0"
"209622","6","216","6","0.0","0.0"
"214358","6","262","6","0.0","0.0"
"214511","6","454","6","0.0","0.0"
"214742","8","238","6","0.0","0.0"
"216417","6","236","6","0.0","0.0"
"216431","7","292","6","0.0","0.0"
"216988","8","708","6","0.0","0.0"
"217030","9","174","6","0.0","0.0"
"217036","7","334","6","0.0","0.0"
"217091","6","587","6","0.0","0.0"
"217306","6","188","6","0.0","0.0"
"217337","7","183","6","0.0","0.0"
"217629","6","301","6","0.0","0.0"
"218087","6","436","6","0.0","0.0"
"218247","6","152","6","0.0","0.0"
"218279","6","444","6","0.0","0.0"
"218291","6","232","6","0.0","0.0"
"218486","6","123","6","0.0","0.0"
"218502","6","244","6","0.0","0.0"
"218570","10","634","6","0.0","0.0"
"218822","6","684","6","0.0","0.0"
"218831","9","429","6","0.0","0.0"
"218842","6","383","6","0.0","0.0"
"218914","6","229","6","0.0","0.0"
"218960","9","356","6","0.0","0.0"
"220613","6","780","6","0.0","0.0"
"220862","6","366","6","0.0","0.0"
"226441","6","212","6","0.0","0.0"
"226554","9","206","6","0.0","0.0"
"226973","6","530","6","0.0","0.0"
"241762","6","233","6","0.0","0.0"
"243166","6","276","6","0.0","0.0"
"245632","6","454","6","0.0","0.0"
"245702","6","287","6","0.0","0.0"
"245706","8","138","6","0.0","0.0"
"245775","6","446","6","0.0","0.0"
"245815","6","557","6","0.0","0.0"
"246112","6","209","6","0.0","0.0"
"246131","7","412","6","0.0","0.0"
"246225","14","561","6","0.0","0.0"
"246654","6","254","6","0.0","0.0"
"248512","6","75","6","0.0","0.0"
"248541","6","351","6","0.0","0.0"
"248711","6","115","6","0.0","0.0"
"248745","6","348","6","0.0","0.0"
"248919","7","504","6","0.0","0.0"
"252997","6","219","6","0.0","0.0"
"253010","6","263","6","0.0","0.0"
"253298","6","496","6","0.0","0.0"
"253325","6","358","6","0.0","0.0"
"253401","6","200","6","0.0","0.0"
"253413","6","212","6","0.0","0.0"
"253634","6","224","6","0.0","0.0"
"254139","7","71","6","0.0","0.0"
"254216","7","188","6","0.0","0.0"
"254233","22","964","6","0.0","0.0"
"254236","6","114","6","0.0","0.0"
"254237","7","214","6","0.0","0.0"
"254276","6","264","6","0.0","0.0"
"255926","6","128","6","0.0","0.0"
"255928","6","138","6","0.0","0.0"
"25893","8","280","6","0.0","0.0"
"259943","6","62","6","0.0","0.0"
"260025","6","205","6","0.0","0.0"
"260163","6","222","6","0.0","0.0"
"260247","6","225","6","0.0","0.0"
"26055","6","321","6","0.0","0.0"
"26269","6","572","6","0.0","0.0"
"263917","6","392","6","0.0","0.0"
"263984","6","204","6","0.0","0.0"
"264107","7","289","6","0.0","0.0"
"264241","7","40","6","0.0","0.0"
"26643","6","331","6","0.0","0.0"
"267022","7","104","6","0.0","0.0"
"275924","6","123","6","0.0","0.0"
"278331","6","358","6","0.0","0.0"
"278422","6","80","6","0.0","0.0"
"278589","6","628","6","0.0","0.0"
"282519","7","322","6","0.0","0.0"
"292276","6","62","6","0.0","0.0"
"292293","7","227","6","0.0","0.0"
"293498","6","127","6","0.0","0.0"
"293655","6","151","6","0.0","0.0"
"297312","6","975","6","0.0","0.0"
"297332","7","193","6","0.0","0.0"
"297525","6","418","6","0.0","0.0"
"299303","6","156","6","0.0","0.0"
"299504","6","254","6","0.0","0.0"
"299553","6","518","6","0.0","0.0"
"299692","6","332","6","0.0","0.0"
"299754","7","262","6","0.0","0.0"
"299764","6","111","6","0.0","0.0"
"323792","7","27","6","0.0","0.0"
"329406","6","188","6","0.0","0.0"
"329520","6","212","6","0.0","0.0"
"336248","6","95","6","0.0","0.0"
"336903","7","192","6","0.0","0.0"
"336906","6","461","6","0.0","0.0"
"336956","6","218","6","0.0","0.0"
"336997","6","198","6","0.0","0.0"
"337019","6","191","6","0.0","0.0"
"337144","8","142","6","0.0","0.0"
"337147","6","333","6","0.0","0.0"
"337209","7","126","6","0.0","0.0"
"337260","6","477","6","0.0","0.0"
"337271","6","228","6","0.0","0.0"
"337293","6","40","6","0.0","0.0"
"337335","6","176","6","0.0","0.0"
"337345","6","161","6","0.0","0.0"
"337390","6","294","6","0.0","0.0"
"337395","6","47","6","0.0","0.0"
"337412","6","98","6","0.0","0.0"
"337446","6","163","6","0.0","0.0"
"337518","6","154","6","0.0","0.0"
"337525","6","151","6","0.0","0.0"
"337561","6","82","6","0.0","0.0"
"337568","6","239","6","0.0","0.0"
"337584","6","160","6","0.0","0.0"
"337588","6","141","6","0.0","0.0"
"337620","6","90","6","0.0","0.0"
"337676","6","549","6","0.0","0.0"
"337681","6","401","6","0.0","0.0"
"337702","6","599","6","0.0","0.0"
"34450","6","251","6","0.0","0.0"
"346393","7","382","6","0.0","0.0"
"346399","6","163","6","0.0","0.0"
"346482","6","150","6","0.0","0.0"
"34874","9","213","6","0.0","0.0"
"350441","7","231","6","0.0","0.0"
"350611","6","123","6","0.0","0.0"
"350760","11","345","6","0.0","0.0"
"355028","6","19","6","0.0","0.0"
"355791","13","318","6","0.0","0.0"
"355944","6","141","6","0.0","0.0"
"359082","7","416","6","0.0","0.0"
"359085","6","310","6","0.0","0.0"
"361788","7","153","6","0.0","0.0"
"361831","6","282","6","0.0","0.0"
"368114","6","103","6","0.0","0.0"
"372767","6","143","6","0.0","0.0"
"372769","7","242","6","0.0","0.0"
"372836","6","33","6","0.0","0.0"
"390152","7","211","6","0.0","0.0"
"390463","6","521","6","0.0","0.0"
"390474","12","278","6","0.0","0.0"
"398300","6","150","6","0.0","0.0"
"398441","7","171","6","0.0","0.0"
"402956","6","140","6","0.0","0.0"
"403288","6","275","6","0.0","0.0"
"403352","6","251","6","0.0","0.0"
"403399","6","230","6","0.0","0.0"
"412920","6","114","6","0.0","0.0"
"413122","6","209","6","0.0","0.0"
"413126","7","179","6","0.0","0.0"
"413483","6","77","6","0.0","0.0"
